cbsa,metro_name,yr,qtr,index_nsa,index_sa
17900,"Columbia, SC",2006,3,179.25,178.01
17900,"Columbia, SC",2006,4,182.04,181.43
17900,"Columbia, SC",2007,1,180.91,182.18
17900,"Columbia, SC",2007,2,188.18,186.89
17900,"Columbia, SC",2007,3,186.93,185.26
17900,"Columbia, SC",2007,4,186.01,185.42
17900,"Columbia, SC",2008,1,182.46,183.97
17900,"Columbia, SC",2008,2,182.43,181.28
17900,"Columbia, SC",2008,3,184.96,182.95
17900,"Columbia, SC",2008,4,180.42,180.03
17900,"Columbia, SC",2009,1,176.43,177.93
17900,"Columbia, SC",2009,2,181.55,180.48
17900,"Columbia, SC",2009,3,181.21,178.81
17900,"Columbia, SC",2009,4,179.34,179.59
17900,"Columbia, SC",2010,1,174.04,175.26
17900,"Columbia, SC",2010,2,173.52,172.34
17900,"Columbia, SC",2010,3,175.19,172.69
17900,"Columbia, SC",2010,4,167.59,168.51
17900,"Columbia, SC",2011,1,174.88,175.73
17900,"Columbia, SC",2011,2,162.73,161.38
17900,"Columbia, SC",2011,3,164.8,162.35
17900,"Columbia, SC",2011,4,165.28,166.98
17900,"Columbia, SC",2012,1,160.57,160.91
17900,"Columbia, SC",2012,2,171.69,169.9
17900,"Columbia, SC",2012,3,166.18,163.95
17900,"Columbia, SC",2012,4,158.3,160.33
17900,"Columbia, SC",2013,1,167.43,167.5
17900,"Columbia, SC",2013,2,170.68,168.61
17900,"Columbia, SC",2013,3,169.87,167.81
17900,"Columbia, SC",2013,4,162.99,165.36
17900,"Columbia, SC",2014,1,165.43,165.19
17900,"Columbia, SC",2014,2,169.37,167.19
17900,"Columbia, SC",2014,3,173.96,172.27
17900,"Columbia, SC",2014,4,172.41,174.67
17900,"Columbia, SC",2015,1,173.48,173.12
17900,"Columbia, SC",2015,2,182.11,179.86
17900,"Columbia, SC",2015,3,177.96,176.53
17900,"Columbia, SC",2015,4,179.06,180.99
17900,"Columbia, SC",2016,1,186.42,185.98
17900,"Columbia, SC",2016,2,182.82,180.75
17900,"Columbia, SC",2016,3,186.65,185.51
17900,"Columbia, SC",2016,4,184.06,185.35
17900,"Columbia, SC",2017,1,187.56,187.34
17900,"Columbia, SC",2017,2,191.88,189.88
17900,"Columbia, SC",2017,3,195.89,194.81
17900,"Columbia, SC",2017,4,198.08,199
17900,"Columbia, SC",2018,1,199.99,200.06
17900,"Columbia, SC",2018,2,204.71,202.57
17900,"Columbia, SC",2018,3,204.85,203.77
17900,"Columbia, SC",2018,4,206.6,207.25
17900,"Columbia, SC",2019,1,210.23,210.65
17900,"Columbia, SC",2019,2,215.05,212.74
17900,"Columbia, SC",2019,3,216,214.73
17900,"Columbia, SC",2019,4,218.68,219.35
17900,"Columbia, SC",2020,1,219.65,220.41
17900,"Columbia, SC",2020,2,228.57,225.78
17900,"Columbia, SC",2020,3,236,234.64
17900,"Columbia, SC",2020,4,239.27,240.13
17900,"Columbia, SC",2021,1,245.79,246.71
17900,"Columbia, SC",2021,2,261.31,257.94
17900,"Columbia, SC",2021,3,268.04,266.4
17900,"Columbia, SC",2021,4,278.89,280.23
17900,"Columbia, SC",2022,1,292.86,293.88
17900,"Columbia, SC",2022,2,307.7,303.47
17900,"Columbia, SC",2022,3,316.74,314.93
17900,"Columbia, SC",2022,4,317.04,318.8
17900,"Columbia, SC",2023,1,326.18,327.12
17900,"Columbia, SC",2023,2,338.01,333.28
17900,"Columbia, SC",2023,3,335.03,333.13
18140,"Columbus, OH",1991,1,100,100
18140,"Columbus, OH",1991,2,101.54,101.12
18140,"Columbus, OH",1991,3,101.01,100.84
18140,"Columbus, OH",1991,4,102.46,102.36
18140,"Columbus, OH",1992,1,104.22,104.28
18140,"Columbus, OH",1992,2,105.13,104.67
18140,"Columbus, OH",1992,3,106.25,106.09
18140,"Columbus, OH",1992,4,106.47,106.32
18140,"Columbus, OH",1993,1,107.97,108.1
18140,"Columbus, OH",1993,2,109.5,109.01
18140,"Columbus, OH",1993,3,111.2,111.02
18140,"Columbus, OH",1993,4,112.17,111.96
18140,"Columbus, OH",1994,1,112.37,112.58
18140,"Columbus, OH",1994,2,115.51,114.98
18140,"Columbus, OH",1994,3,116.41,116.2
18140,"Columbus, OH",1994,4,118.61,118.34
18140,"Columbus, OH",1995,1,118.72,119.02
18140,"Columbus, OH",1995,2,120.71,120.13
18140,"Columbus, OH",1995,3,121.34,121.12
18140,"Columbus, OH",1995,4,122.8,122.51
18140,"Columbus, OH",1996,1,123.41,123.74
18140,"Columbus, OH",1996,2,125.91,125.27
18140,"Columbus, OH",1996,3,126.54,126.3
18140,"Columbus, OH",1996,4,127.73,127.5
18140,"Columbus, OH",1997,1,128.13,128.43
18140,"Columbus, OH",1997,2,129.42,128.76
18140,"Columbus, OH",1997,3,130.65,130.36
18140,"Columbus, OH",1997,4,130.82,130.69
18140,"Columbus, OH",1998,1,131.87,132.09
18140,"Columbus, OH",1998,2,133.67,133.04
18140,"Columbus, OH",1998,3,135.18,134.77
18140,"Columbus, OH",1998,4,136.54,136.55
18140,"Columbus, OH",1999,1,137.88,138.08
18140,"Columbus, OH",1999,2,140.31,139.64
18140,"Columbus, OH",1999,3,141.36,140.83
18140,"Columbus, OH",1999,4,142.55,142.64
18140,"Columbus, OH",2000,1,144.41,144.67
18140,"Columbus, OH",2000,2,146.63,145.91
18140,"Columbus, OH",2000,3,147.87,147.2
18140,"Columbus, OH",2000,4,147.98,148.12
18140,"Columbus, OH",2001,1,149.9,150.32
18140,"Columbus, OH",2001,2,152.56,151.72
18140,"Columbus, OH",2001,3,154.11,153.31
18140,"Columbus, OH",2001,4,153.72,153.88
18140,"Columbus, OH",2002,1,155.24,155.88
18140,"Columbus, OH",2002,2,158.54,157.55
18140,"Columbus, OH",2002,3,160.39,159.47
18140,"Columbus, OH",2002,4,161.32,161.47
18140,"Columbus, OH",2003,1,162.08,163
18140,"Columbus, OH",2003,2,165.5,164.35
18140,"Columbus, OH",2003,3,167.18,166.08
18140,"Columbus, OH",2003,4,167.73,167.94
18140,"Columbus, OH",2004,1,168.03,169.19
18140,"Columbus, OH",2004,2,172.82,171.54
18140,"Columbus, OH",2004,3,173.67,172.27
18140,"Columbus, OH",2004,4,174.03,174.42
18140,"Columbus, OH",2005,1,174.65,176.02
18140,"Columbus, OH",2005,2,179,177.58
18140,"Columbus, OH",2005,3,178.47,176.72
18140,"Columbus, OH",2005,4,179.34,180.02
18140,"Columbus, OH",2006,1,177.83,179.38
18140,"Columbus, OH",2006,2,181,179.47
18140,"Columbus, OH",2006,3,182.14,180.02
18140,"Columbus, OH",2006,4,177.64,178.58
18140,"Columbus, OH",2007,1,177.61,179.36
18140,"Columbus, OH",2007,2,179,177.3
18140,"Columbus, OH",2007,3,180.67,178.34
18140,"Columbus, OH",2007,4,174.97,176.04
18140,"Columbus, OH",2008,1,173.25,175.21
18140,"Columbus, OH",2008,2,174.57,172.77
18140,"Columbus, OH",2008,3,172.24,169.86
18140,"Columbus, OH",2008,4,167.12,168.12
18140,"Columbus, OH",2009,1,165.39,167.62
18140,"Columbus, OH",2009,2,170.59,168.65
18140,"Columbus, OH",2009,3,170.61,168.13
18140,"Columbus, OH",2009,4,166.15,167.08
18140,"Columbus, OH",2010,1,165.18,167.75
18140,"Columbus, OH",2010,2,169.6,167.58
18140,"Columbus, OH",2010,3,166.8,164.21
18140,"Columbus, OH",2010,4,162.92,163.83
18140,"Columbus, OH",2011,1,156.84,159.52
18140,"Columbus, OH",2011,2,159.28,157.28
18140,"Columbus, OH",2011,3,161.47,158.84
18140,"Columbus, OH",2011,4,160.54,161.51
18140,"Columbus, OH",2012,1,157.5,160.26
18140,"Columbus, OH",2012,2,166.28,164.16
18140,"Columbus, OH",2012,3,169.32,166.42
18140,"Columbus, OH",2012,4,162.63,163.77
18140,"Columbus, OH",2013,1,164.75,167.64
18140,"Columbus, OH",2013,2,171.87,169.57
18140,"Columbus, OH",2013,3,177.01,173.96
18140,"Columbus, OH",2013,4,174.73,176.15
18140,"Columbus, OH",2014,1,175.55,178.56
18140,"Columbus, OH",2014,2,182.9,180.3
18140,"Columbus, OH",2014,3,183.5,180.39
18140,"Columbus, OH",2014,4,182.01,183.65
18140,"Columbus, OH",2015,1,183.55,186.65
18140,"Columbus, OH",2015,2,191.46,188.47
18140,"Columbus, OH",2015,3,193.98,190.98
18140,"Columbus, OH",2015,4,191.88,193.61
18140,"Columbus, OH",2016,1,193.85,197.09
18140,"Columbus, OH",2016,2,203.13,199.69
18140,"Columbus, OH",2016,3,209.68,206.8
18140,"Columbus, OH",2016,4,207.02,208.83
18140,"Columbus, OH",2017,1,207.74,211.13
18140,"Columbus, OH",2017,2,220.3,216.3
18140,"Columbus, OH",2017,3,224.38,221.71
18140,"Columbus, OH",2017,4,223.57,225.56
18140,"Columbus, OH",2018,1,226.14,229.56
18140,"Columbus, OH",2018,2,237.51,232.99
18140,"Columbus, OH",2018,3,238.85,236.41
18140,"Columbus, OH",2018,4,238.65,241
18140,"Columbus, OH",2019,1,240.61,243.77
18140,"Columbus, OH",2019,2,254.05,248.98
18140,"Columbus, OH",2019,3,254.09,251.95
18140,"Columbus, OH",2019,4,254.77,257.62
18140,"Columbus, OH",2020,1,263.06,266.01
18140,"Columbus, OH",2020,2,273.45,267.71
18140,"Columbus, OH",2020,3,280.75,278.73
18140,"Columbus, OH",2020,4,286.77,290.49
18140,"Columbus, OH",2021,1,298.92,301.7
18140,"Columbus, OH",2021,2,317.12,310.25
18140,"Columbus, OH",2021,3,324.36,322.18
18140,"Columbus, OH",2021,4,330.12,334.95
18140,"Columbus, OH",2022,1,352.79,355.71
18140,"Columbus, OH",2022,2,369.3,361.09
18140,"Columbus, OH",2022,3,365.04,362.54
18140,"Columbus, OH",2022,4,358.01,363.75
18140,"Columbus, OH",2023,1,364.75,367.54
18140,"Columbus, OH",2023,2,386.58,377.86
18140,"Columbus, OH",2023,3,390.79,387.99
19124,"Dallas-Plano-Irving, TX  (MSAD)",1991,1,100,100
19124,"Dallas-Plano-Irving, TX  (MSAD)",1991,2,99.89,99.22
19124,"Dallas-Plano-Irving, TX  (MSAD)",1991,3,100.02,99
19124,"Dallas-Plano-Irving, TX  (MSAD)",1991,4,99.22,98.4
19124,"Dallas-Plano-Irving, TX  (MSAD)",1992,1,100.08,100.07
19124,"Dallas-Plano-Irving, TX  (MSAD)",1992,2,99.82,99.16
19124,"Dallas-Plano-Irving, TX  (MSAD)",1992,3,101.1,100.08
19124,"Dallas-Plano-Irving, TX  (MSAD)",1992,4,101.14,100.3
19124,"Dallas-Plano-Irving, TX  (MSAD)",1993,1,100.37,100.35
19124,"Dallas-Plano-Irving, TX  (MSAD)",1993,2,102.35,101.67
19124,"Dallas-Plano-Irving, TX  (MSAD)",1993,3,102.7,101.69
19124,"Dallas-Plano-Irving, TX  (MSAD)",1993,4,103.17,102.3
19124,"Dallas-Plano-Irving, TX  (MSAD)",1994,1,103.29,103.24
19124,"Dallas-Plano-Irving, TX  (MSAD)",1994,2,104.61,103.91
19124,"Dallas-Plano-Irving, TX  (MSAD)",1994,3,105.02,104
19124,"Dallas-Plano-Irving, TX  (MSAD)",1994,4,105.53,104.67
19124,"Dallas-Plano-Irving, TX  (MSAD)",1995,1,104.73,104.64
19124,"Dallas-Plano-Irving, TX  (MSAD)",1995,2,105.58,104.89
19124,"Dallas-Plano-Irving, TX  (MSAD)",1995,3,107.07,106.03
19124,"Dallas-Plano-Irving, TX  (MSAD)",1995,4,108.02,107.19
19124,"Dallas-Plano-Irving, TX  (MSAD)",1996,1,108.05,107.9
19124,"Dallas-Plano-Irving, TX  (MSAD)",1996,2,108.81,108.08
19124,"Dallas-Plano-Irving, TX  (MSAD)",1996,3,110.36,109.27
19124,"Dallas-Plano-Irving, TX  (MSAD)",1996,4,110.56,109.81
19124,"Dallas-Plano-Irving, TX  (MSAD)",1997,1,110.86,110.64
19124,"Dallas-Plano-Irving, TX  (MSAD)",1997,2,111.93,111.17
19124,"Dallas-Plano-Irving, TX  (MSAD)",1997,3,113.27,112.13
19124,"Dallas-Plano-Irving, TX  (MSAD)",1997,4,114.2,113.54
19124,"Dallas-Plano-Irving, TX  (MSAD)",1998,1,115.67,115.41
19124,"Dallas-Plano-Irving, TX  (MSAD)",1998,2,118.19,117.3
19124,"Dallas-Plano-Irving, TX  (MSAD)",1998,3,120.81,119.59
19124,"Dallas-Plano-Irving, TX  (MSAD)",1998,4,122.02,121.42
19124,"Dallas-Plano-Irving, TX  (MSAD)",1999,1,123.63,123.32
19124,"Dallas-Plano-Irving, TX  (MSAD)",1999,2,126.87,125.85
19124,"Dallas-Plano-Irving, TX  (MSAD)",1999,3,128.61,127.3
19124,"Dallas-Plano-Irving, TX  (MSAD)",1999,4,130.11,129.56
19124,"Dallas-Plano-Irving, TX  (MSAD)",2000,1,133.35,133.02
19124,"Dallas-Plano-Irving, TX  (MSAD)",2000,2,135.38,134.22
19124,"Dallas-Plano-Irving, TX  (MSAD)",2000,3,138.07,136.68
19124,"Dallas-Plano-Irving, TX  (MSAD)",2000,4,139.15,138.61
19124,"Dallas-Plano-Irving, TX  (MSAD)",2001,1,141.08,140.73
19124,"Dallas-Plano-Irving, TX  (MSAD)",2001,2,144.07,142.8
19124,"Dallas-Plano-Irving, TX  (MSAD)",2001,3,145.11,143.6
19124,"Dallas-Plano-Irving, TX  (MSAD)",2001,4,146.14,145.64
19124,"Dallas-Plano-Irving, TX  (MSAD)",2002,1,146.74,146.4
19124,"Dallas-Plano-Irving, TX  (MSAD)",2002,2,148.7,147.31
19124,"Dallas-Plano-Irving, TX  (MSAD)",2002,3,150.72,149.17
19124,"Dallas-Plano-Irving, TX  (MSAD)",2002,4,149.33,148.86
19124,"Dallas-Plano-Irving, TX  (MSAD)",2003,1,149.63,149.31
19124,"Dallas-Plano-Irving, TX  (MSAD)",2003,2,151.14,149.67
19124,"Dallas-Plano-Irving, TX  (MSAD)",2003,3,151.87,150.28
19124,"Dallas-Plano-Irving, TX  (MSAD)",2003,4,151.99,151.58
19124,"Dallas-Plano-Irving, TX  (MSAD)",2004,1,152.67,152.41
19124,"Dallas-Plano-Irving, TX  (MSAD)",2004,2,154.7,153.05
19124,"Dallas-Plano-Irving, TX  (MSAD)",2004,3,155.73,154.1
19124,"Dallas-Plano-Irving, TX  (MSAD)",2004,4,155.09,154.68
19124,"Dallas-Plano-Irving, TX  (MSAD)",2005,1,157.25,157.12
19124,"Dallas-Plano-Irving, TX  (MSAD)",2005,2,160.22,158.41
19124,"Dallas-Plano-Irving, TX  (MSAD)",2005,3,161.24,159.48
19124,"Dallas-Plano-Irving, TX  (MSAD)",2005,4,161.78,161.39
19124,"Dallas-Plano-Irving, TX  (MSAD)",2006,1,163.38,163.43
19124,"Dallas-Plano-Irving, TX  (MSAD)",2006,2,166.57,164.58
19124,"Dallas-Plano-Irving, TX  (MSAD)",2006,3,167.14,165.22
19124,"Dallas-Plano-Irving, TX  (MSAD)",2006,4,167.22,166.8
19124,"Dallas-Plano-Irving, TX  (MSAD)",2007,1,167.88,168.17
19124,"Dallas-Plano-Irving, TX  (MSAD)",2007,2,172.91,170.76
19124,"Dallas-Plano-Irving, TX  (MSAD)",2007,3,171.92,169.74
19124,"Dallas-Plano-Irving, TX  (MSAD)",2007,4,170.3,169.94
19124,"Dallas-Plano-Irving, TX  (MSAD)",2008,1,169.21,169.74
19124,"Dallas-Plano-Irving, TX  (MSAD)",2008,2,172.4,170.13
19124,"Dallas-Plano-Irving, TX  (MSAD)",2008,3,172.99,170.59
19124,"Dallas-Plano-Irving, TX  (MSAD)",2008,4,169.79,169.56
19124,"Dallas-Plano-Irving, TX  (MSAD)",2009,1,167.3,168
19124,"Dallas-Plano-Irving, TX  (MSAD)",2009,2,169.02,166.63
19124,"Dallas-Plano-Irving, TX  (MSAD)",2009,3,171.04,168.55
19124,"Dallas-Plano-Irving, TX  (MSAD)",2009,4,170.36,170.32
19124,"Dallas-Plano-Irving, TX  (MSAD)",2010,1,168.36,169.14
19124,"Dallas-Plano-Irving, TX  (MSAD)",2010,2,172.66,170.01
19124,"Dallas-Plano-Irving, TX  (MSAD)",2010,3,170.7,168.25
19124,"Dallas-Plano-Irving, TX  (MSAD)",2010,4,163.4,163.53
19124,"Dallas-Plano-Irving, TX  (MSAD)",2011,1,163.54,164.27
19124,"Dallas-Plano-Irving, TX  (MSAD)",2011,2,167.18,164.38
19124,"Dallas-Plano-Irving, TX  (MSAD)",2011,3,166.49,164.23
19124,"Dallas-Plano-Irving, TX  (MSAD)",2011,4,164.04,164.36
19124,"Dallas-Plano-Irving, TX  (MSAD)",2012,1,166.14,166.75
19124,"Dallas-Plano-Irving, TX  (MSAD)",2012,2,172.35,169.22
19124,"Dallas-Plano-Irving, TX  (MSAD)",2012,3,174.71,172.54
19124,"Dallas-Plano-Irving, TX  (MSAD)",2012,4,176.63,177.18
19124,"Dallas-Plano-Irving, TX  (MSAD)",2013,1,179.42,179.85
19124,"Dallas-Plano-Irving, TX  (MSAD)",2013,2,187.39,183.8
19124,"Dallas-Plano-Irving, TX  (MSAD)",2013,3,189.42,187.27
19124,"Dallas-Plano-Irving, TX  (MSAD)",2013,4,191.89,192.73
19124,"Dallas-Plano-Irving, TX  (MSAD)",2014,1,194.85,195.02
19124,"Dallas-Plano-Irving, TX  (MSAD)",2014,2,202.09,198.16
19124,"Dallas-Plano-Irving, TX  (MSAD)",2014,3,204.72,202.53
19124,"Dallas-Plano-Irving, TX  (MSAD)",2014,4,205.38,206.43
19124,"Dallas-Plano-Irving, TX  (MSAD)",2015,1,214.25,214.19
19124,"Dallas-Plano-Irving, TX  (MSAD)",2015,2,223.93,219.57
19124,"Dallas-Plano-Irving, TX  (MSAD)",2015,3,225.97,223.61
19124,"Dallas-Plano-Irving, TX  (MSAD)",2015,4,227.33,228.64
19124,"Dallas-Plano-Irving, TX  (MSAD)",2016,1,235.26,235
19124,"Dallas-Plano-Irving, TX  (MSAD)",2016,2,246.06,241.33
19124,"Dallas-Plano-Irving, TX  (MSAD)",2016,3,249.04,246.47
19124,"Dallas-Plano-Irving, TX  (MSAD)",2016,4,249.5,250.94
19124,"Dallas-Plano-Irving, TX  (MSAD)",2017,1,258.29,257.91
19124,"Dallas-Plano-Irving, TX  (MSAD)",2017,2,267.53,262.49
19124,"Dallas-Plano-Irving, TX  (MSAD)",2017,3,272.55,269.75
19124,"Dallas-Plano-Irving, TX  (MSAD)",2017,4,273.7,275.18
19124,"Dallas-Plano-Irving, TX  (MSAD)",2018,1,278.71,278.31
19124,"Dallas-Plano-Irving, TX  (MSAD)",2018,2,287.08,281.77
19124,"Dallas-Plano-Irving, TX  (MSAD)",2018,3,286.07,283.1
19124,"Dallas-Plano-Irving, TX  (MSAD)",2018,4,283.81,285.25
19124,"Dallas-Plano-Irving, TX  (MSAD)",2019,1,286.6,286.3
19124,"Dallas-Plano-Irving, TX  (MSAD)",2019,2,294.61,289.12
19124,"Dallas-Plano-Irving, TX  (MSAD)",2019,3,295.5,292.32
19124,"Dallas-Plano-Irving, TX  (MSAD)",2019,4,295.38,297.04
19124,"Dallas-Plano-Irving, TX  (MSAD)",2020,1,300.11,299.9
19124,"Dallas-Plano-Irving, TX  (MSAD)",2020,2,306.58,300.7
19124,"Dallas-Plano-Irving, TX  (MSAD)",2020,3,314.76,311.23
19124,"Dallas-Plano-Irving, TX  (MSAD)",2020,4,321.44,323.53
19124,"Dallas-Plano-Irving, TX  (MSAD)",2021,1,337.08,336.94
19124,"Dallas-Plano-Irving, TX  (MSAD)",2021,2,360.93,353.74
19124,"Dallas-Plano-Irving, TX  (MSAD)",2021,3,377.03,372.56
19124,"Dallas-Plano-Irving, TX  (MSAD)",2021,4,390.09,393.08
19124,"Dallas-Plano-Irving, TX  (MSAD)",2022,1,417.05,416.97
19124,"Dallas-Plano-Irving, TX  (MSAD)",2022,2,450.6,441.36
19124,"Dallas-Plano-Irving, TX  (MSAD)",2022,3,439.92,434.43
19124,"Dallas-Plano-Irving, TX  (MSAD)",2022,4,430.01,433.71
19124,"Dallas-Plano-Irving, TX  (MSAD)",2023,1,434.34,434.39
19124,"Dallas-Plano-Irving, TX  (MSAD)",2023,2,447.47,438.05
19124,"Dallas-Plano-Irving, TX  (MSAD)",2023,3,454.16,448.27
19430,"Dayton-Kettering, OH",1991,1,100,100
19430,"Dayton-Kettering, OH",1991,2,100.62,99.32
19430,"Dayton-Kettering, OH",1991,3,100.94,99.7
19430,"Dayton-Kettering, OH",1991,4,103.3,101.94
19430,"Dayton-Kettering, OH",1992,1,102.95,102.96
19430,"Dayton-Kettering, OH",1992,2,104.52,103.13
19430,"Dayton-Kettering, OH",1992,3,106.06,104.74
19430,"Dayton-Kettering, OH",1992,4,106.96,105.65
19430,"Dayton-Kettering, OH",1993,1,106.52,106.52
19430,"Dayton-Kettering, OH",1993,2,110.25,108.71
19430,"Dayton-Kettering, OH",1993,3,111.95,110.5
19430,"Dayton-Kettering, OH",1993,4,113.02,111.82
19430,"Dayton-Kettering, OH",1994,1,112.47,112.41
19430,"Dayton-Kettering, OH",1994,2,115.88,114.15
19430,"Dayton-Kettering, OH",1994,3,115.91,114.4
19430,"Dayton-Kettering, OH",1994,4,117.16,116.14
19430,"Dayton-Kettering, OH",1995,1,117.51,117.33
19430,"Dayton-Kettering, OH",1995,2,119.34,117.45
19430,"Dayton-Kettering, OH",1995,3,120.06,118.55
19430,"Dayton-Kettering, OH",1995,4,119.19,118.34
19430,"Dayton-Kettering, OH",1996,1,119.97,119.59
19430,"Dayton-Kettering, OH",1996,2,122.68,120.72
19430,"Dayton-Kettering, OH",1996,3,122.75,121.29
19430,"Dayton-Kettering, OH",1996,4,120.95,120.18
19430,"Dayton-Kettering, OH",1997,1,121.49,120.91
19430,"Dayton-Kettering, OH",1997,2,123.83,121.89
19430,"Dayton-Kettering, OH",1997,3,123.27,121.89
19430,"Dayton-Kettering, OH",1997,4,124.03,123.24
19430,"Dayton-Kettering, OH",1998,1,124.55,123.87
19430,"Dayton-Kettering, OH",1998,2,125.5,123.53
19430,"Dayton-Kettering, OH",1998,3,125.53,124.2
19430,"Dayton-Kettering, OH",1998,4,126.81,125.97
19430,"Dayton-Kettering, OH",1999,1,127.6,126.9
19430,"Dayton-Kettering, OH",1999,2,128.77,126.75
19430,"Dayton-Kettering, OH",1999,3,129.43,128.08
19430,"Dayton-Kettering, OH",1999,4,129.73,128.79
19430,"Dayton-Kettering, OH",2000,1,130.72,130.14
19430,"Dayton-Kettering, OH",2000,2,132.73,130.6
19430,"Dayton-Kettering, OH",2000,3,132.26,130.78
19430,"Dayton-Kettering, OH",2000,4,132.73,131.77
19430,"Dayton-Kettering, OH",2001,1,132.32,131.86
19430,"Dayton-Kettering, OH",2001,2,136.46,134.28
19430,"Dayton-Kettering, OH",2001,3,136.15,134.46
19430,"Dayton-Kettering, OH",2001,4,135.83,134.87
19430,"Dayton-Kettering, OH",2002,1,138.64,138.38
19430,"Dayton-Kettering, OH",2002,2,139.93,137.62
19430,"Dayton-Kettering, OH",2002,3,141.07,139.13
19430,"Dayton-Kettering, OH",2002,4,141.39,140.43
19430,"Dayton-Kettering, OH",2003,1,140.14,140.06
19430,"Dayton-Kettering, OH",2003,2,145.06,142.62
19430,"Dayton-Kettering, OH",2003,3,145.91,143.71
19430,"Dayton-Kettering, OH",2003,4,145.3,144.38
19430,"Dayton-Kettering, OH",2004,1,146.94,147.12
19430,"Dayton-Kettering, OH",2004,2,148.53,145.88
19430,"Dayton-Kettering, OH",2004,3,150.56,148.07
19430,"Dayton-Kettering, OH",2004,4,150.96,150.16
19430,"Dayton-Kettering, OH",2005,1,151.73,152.18
19430,"Dayton-Kettering, OH",2005,2,155.2,152.26
19430,"Dayton-Kettering, OH",2005,3,155.8,152.86
19430,"Dayton-Kettering, OH",2005,4,155.42,154.89
19430,"Dayton-Kettering, OH",2006,1,152.48,153.27
19430,"Dayton-Kettering, OH",2006,2,157.91,154.65
19430,"Dayton-Kettering, OH",2006,3,156.91,153.64
19430,"Dayton-Kettering, OH",2006,4,154.02,153.67
19430,"Dayton-Kettering, OH",2007,1,154.33,155.57
19430,"Dayton-Kettering, OH",2007,2,158.11,154.5
19430,"Dayton-Kettering, OH",2007,3,155.56,152.13
19430,"Dayton-Kettering, OH",2007,4,149.71,149.44
19430,"Dayton-Kettering, OH",2008,1,145.45,147.03
19430,"Dayton-Kettering, OH",2008,2,147.78,144.18
19430,"Dayton-Kettering, OH",2008,3,147.33,143.9
19430,"Dayton-Kettering, OH",2008,4,136.97,136.78
19430,"Dayton-Kettering, OH",2009,1,135.35,137.03
19430,"Dayton-Kettering, OH",2009,2,142,138.51
19430,"Dayton-Kettering, OH",2009,3,142.22,138.65
19430,"Dayton-Kettering, OH",2009,4,143.95,143.91
19430,"Dayton-Kettering, OH",2010,1,134.98,136.73
19430,"Dayton-Kettering, OH",2010,2,139.56,136.12
19430,"Dayton-Kettering, OH",2010,3,134.01,130.52
19430,"Dayton-Kettering, OH",2010,4,131.41,131.52
19430,"Dayton-Kettering, OH",2011,1,125.78,127.35
19430,"Dayton-Kettering, OH",2011,2,127.82,124.64
19430,"Dayton-Kettering, OH",2011,3,131.38,127.98
19430,"Dayton-Kettering, OH",2011,4,126.52,126.68
19430,"Dayton-Kettering, OH",2012,1,129.19,130.73
19430,"Dayton-Kettering, OH",2012,2,133.37,130.02
19430,"Dayton-Kettering, OH",2012,3,134.89,131.48
19430,"Dayton-Kettering, OH",2012,4,129.23,129.41
19430,"Dayton-Kettering, OH",2013,1,128.95,130.39
19430,"Dayton-Kettering, OH",2013,2,138.26,134.79
19430,"Dayton-Kettering, OH",2013,3,136.95,133.63
19430,"Dayton-Kettering, OH",2013,4,133.99,134.03
19430,"Dayton-Kettering, OH",2014,1,135.67,137.23
19430,"Dayton-Kettering, OH",2014,2,138.36,134.8
19430,"Dayton-Kettering, OH",2014,3,139.76,136.63
19430,"Dayton-Kettering, OH",2014,4,139.42,139.25
19430,"Dayton-Kettering, OH",2015,1,136.44,137.91
19430,"Dayton-Kettering, OH",2015,2,144.98,141.34
19430,"Dayton-Kettering, OH",2015,3,144.6,141.67
19430,"Dayton-Kettering, OH",2015,4,145.65,145.13
19430,"Dayton-Kettering, OH",2016,1,139.97,141.37
19430,"Dayton-Kettering, OH",2016,2,150.72,147.16
19430,"Dayton-Kettering, OH",2016,3,151.8,148.87
